participant.id_in_session,participant._index_in_pages,participant.time_started_utc,player.q_gender,player.q_age,player.q_area,player.q_education,player.q_device,player.big5_1,player.big5_2,player.big5_3,player.big5_4,player.big5_5,player.big5_6,player.big5_7,player.big5_IMC,player.big5_8,player.big5_9,player.big5_10,player.inboron1,player.inboron2,player.inboron3,player.inboron4,player.inboron5,player.inboron6,player.inboron7,player.inboron8,player.inboron9,player.inboron10,player.inboron11,player.inboron12,player.inboronIMC,player.inboron13,player.inboron14,player.inboron15,player.inboron16,player.crt_bat,player.crt_widget,player.crt_lake,player.crt_DQS,player.crt_rank,category,DQS_1,DQS_2,DQS_3,Or_DQS,basic,gain_emphasis,loss_aversion,pre_commitment,using_llm
84,9,01:28:00,0,4,2,4,0,3,2,5,3,5,4,3,5,3,5,3,2,3,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,10,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
85,9,01:31:00,1,2,8,2,2,1,4,1,5,5,4,1,5,6,5,6,3,3,1,3,3,3,3,1,3,3,4,4,4,1,2,4,3,20,100,24,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
86,9,01:31:00,1,2,2,2,2,4,4,4,4,4,4,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,110,5,24,24,2,pre_commitment,0,0,1,1,0,0,0,1,0
87,9,01:31:00,0,6,2,5,0,4,2,4,5,2,5,5,5,4,4,5,3,3,3,2,3,2,4,3,4,3,3,4,4,3,3,4,2,10,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
88,9,01:32:00,0,4,2,4,0,4,4,6,5,5,5,6,5,2,6,2,3,3,3,3,3,3,3,4,4,4,3,3,4,4,3,3,3,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
89,9,01:33:00,1,4,4,3,0,3,1,4,6,4,6,6,5,4,6,3,1,1,1,2,2,2,1,2,4,4,2,2,4,2,2,4,2,50,5,12,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
90,9,01:33:00,0,3,2,1,2,3,4,4,5,4,5,4,5,4,5,3,3,2,3,4,3,3,4,4,3,3,2,4,4,3,3,3,4,10,5,12,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
91,9,01:34:00,1,3,2,4,2,4,1,5,5,4,5,6,5,2,5,4,1,1,2,2,3,2,3,2,2,2,2,2,4,2,2,2,2,10,5,47,4,29,pre_commitment,0,0,1,1,0,0,0,1,0
92,9,01:35:00,0,6,3,4,3,2,2,6,3,6,6,6,5,3,6,6,2,2,1,2,2,1,2,2,1,2,2,2,4,2,2,2,1,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
93,9,01:38:00,0,1,2,4,0,5,7,5,4,3,4,6,5,3,4,4,3,4,3,3,2,3,4,5,3,2,5,4,2,4,4,3,3,5,5,47,27,29,pre_commitment,0,1,0,1,0,0,0,1,0
94,9,01:43:00,2,4,4,4,0,4,4,7,1,4,4,4,5,1,7,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,10,100,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
95,9,01:44:00,0,4,7,5,2,7,1,7,1,7,1,7,5,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
96,9,01:46:00,0,3,3,4,2,2,2,4,7,5,6,5,5,5,2,7,2,4,2,2,2,2,2,2,4,3,2,2,4,2,2,3,3,10,5,1,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
97,9,01:47:00,0,3,2,4,2,3,2,7,7,4,4,7,5,2,3,6,2,3,1,1,1,2,1,1,3,1,1,1,4,1,1,2,1,5,1,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
98,9,01:50:00,0,5,0,1,2,3,2,5,4,4,5,6,5,3,5,4,1,4,1,3,4,1,3,3,5,4,2,3,4,2,2,2,3,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
99,9,01:54:00,0,4,4,4,2,1,2,3,6,3,4,3,5,2,4,7,4,4,4,3,4,4,4,3,3,2,2,2,4,3,4,3,2,10,100,48,27,38,pre_commitment,0,0,0,0,0,0,0,1,0
100,9,01:58:00,1,4,3,1,2,1,3,3,6,3,6,3,5,5,2,6,2,3,4,3,2,2,4,4,4,4,2,4,4,2,2,3,2,10,100,24,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
101,9,02:00:00,1,4,3,2,2,3,3,5,5,4,5,6,5,4,5,3,3,4,4,3,2,2,3,4,4,3,3,4,4,3,2,3,3,10,5,12,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
102,9,02:00:00,1,4,1,3,0,3,4,6,5,2,5,5,5,1,6,5,1,1,1,2,2,1,1,1,4,1,1,2,4,1,2,2,4,10,5,14,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
103,9,02:05:00,1,4,4,4,2,5,2,7,6,2,3,5,5,2,4,6,3,3,4,4,3,2,4,3,4,4,3,4,4,4,4,4,4,10,100,24,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
104,9,02:07:00,1,4,3,1,0,4,4,4,4,4,3,4,5,4,4,5,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,5,5,47,4,29,pre_commitment,0,0,1,1,0,0,0,1,0
105,9,02:08:00,0,3,4,1,0,3,4,4,3,5,4,3,5,5,3,3,3,3,3,3,2,4,4,4,2,3,3,3,4,2,3,4,2,10,500,47,6,30,pre_commitment,0,0,1,1,0,0,0,1,0
106,9,02:10:00,0,5,0,4,0,2,1,2,1,2,6,5,5,5,6,5,1,3,1,2,2,2,3,1,3,2,1,1,4,1,1,3,2,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
107,9,02:11:00,1,6,0,3,1,6,2,6,2,2,2,7,5,1,6,4,2,4,1,2,3,1,4,3,3,4,3,3,4,3,3,4,3,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
108,9,02:14:00,1,6,5,1,2,3,1,5,5,2,6,6,5,1,6,4,1,2,3,4,2,2,2,3,4,2,2,3,4,3,2,3,4,10,100,24,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
109,9,02:14:00,1,3,3,1,2,1,2,2,7,3,6,4,5,6,2,5,3,3,4,4,3,4,4,3,4,3,4,2,4,3,2,4,3,10,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
110,9,02:14:00,0,3,7,4,0,1,6,3,6,5,5,6,5,7,5,6,1,4,4,5,4,4,1,4,5,4,4,4,4,2,4,5,5,10,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
111,9,02:15:00,0,5,3,4,2,6,1,5,1,5,3,6,5,1,6,3,2,3,2,3,1,2,3,2,3,3,2,3,4,2,1,2,3,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
112,9,02:16:00,0,5,7,1,2,2,4,3,2,3,3,3,5,4,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,410,20,24,13,30,pre_commitment,0,1,1,1,0,0,0,1,0
113,9,02:19:00,0,4,6,5,0,5,2,5,2,2,3,6,5,2,6,2,1,3,1,2,1,2,2,2,3,3,3,2,4,2,1,2,3,10,5,47,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
114,9,02:21:00,0,5,0,4,0,1,6,2,6,4,4,4,5,6,2,5,1,2,2,3,2,2,3,3,4,3,3,3,4,3,2,3,2,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
115,9,02:30:00,0,3,6,4,0,3,3,3,5,3,5,5,5,5,3,5,3,2,3,3,3,2,2,2,3,2,2,2,4,3,3,4,3,10,1,24,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
118,9,02:39:00,0,2,6,4,2,5,1,6,6,6,6,7,5,4,2,6,3,5,5,5,2,1,5,5,5,5,4,5,2,5,4,5,5,10,100,24,27,15,pre_commitment,0,1,0,1,0,0,0,1,0
119,9,02:50:00,0,4,3,4,0,3,3,5,4,5,5,5,5,3,5,3,2,2,2,3,3,2,1,2,2,1,2,1,4,1,2,2,2,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
120,9,02:52:00,0,3,4,4,2,4,1,1,7,5,7,7,5,7,7,7,5,5,5,1,3,3,4,1,4,5,5,4,4,1,1,3,5,5,5,16,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
121,9,02:58:00,0,3,0,2,2,6,2,4,2,5,2,1,5,2,6,2,2,3,3,2,4,3,2,3,3,3,2,3,4,3,3,3,3,10,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
122,9,02:58:00,1,4,2,2,2,2,5,2,6,4,6,5,5,6,2,6,2,4,2,2,2,2,2,2,4,4,2,4,4,3,2,4,3,5,100,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
123,9,03:03:00,0,4,3,4,0,4,2,4,2,5,4,5,5,4,6,4,1,3,2,3,1,1,2,1,4,3,1,2,4,1,3,3,3,5,5,47,4,29,pre_commitment,0,0,1,1,0,0,0,1,0
124,9,03:07:00,0,2,6,4,0,2,2,4,5,2,6,6,5,4,4,6,1,3,1,2,2,2,3,1,3,4,1,3,4,1,1,5,3,5,5,47,4,29,pre_commitment,0,0,1,1,0,0,0,1,0
125,9,03:09:00,0,3,2,4,0,4,3,3,5,5,5,4,5,5,4,5,2,4,2,3,2,3,2,2,3,3,2,3,4,2,2,2,2,10,100,6,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
126,9,03:14:00,0,6,2,4,0,5,2,5,3,2,4,6,5,3,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,1,2,27,30,pre_commitment,0,1,0,1,0,0,0,1,0
127,9,03:15:00,0,4,4,1,0,1,5,1,7,3,6,2,5,5,1,7,1,1,1,4,1,1,1,1,4,2,1,2,4,1,2,4,2,10,5,47,4,29,pre_commitment,0,0,1,1,0,0,0,1,0
128,9,03:17:00,1,5,4,1,2,7,1,5,7,2,1,7,5,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,10,100,24,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
129,9,03:19:00,0,4,2,1,0,3,2,6,7,3,6,6,5,2,4,3,3,3,2,3,2,3,2,2,4,4,3,4,4,3,2,4,4,10,5,32,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
131,9,03:23:00,0,5,2,1,0,3,2,6,3,3,5,6,5,2,6,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
132,9,03:27:00,1,2,2,4,0,6,7,6,2,1,3,1,5,2,6,7,2,3,3,3,3,2,3,4,5,4,2,4,4,4,4,4,4,10,100,24,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
133,9,03:28:00,1,5,2,1,2,5,1,5,6,1,3,7,5,5,5,7,1,1,1,2,1,2,1,2,3,3,1,1,4,1,1,3,4,10,5,24,4,29,pre_commitment,0,0,1,1,0,0,0,1,0
134,9,03:29:00,0,4,1,1,2,3,3,4,4,3,5,5,5,4,4,4,3,3,3,3,3,2,1,2,3,3,3,3,2,3,3,3,3,10,40,24,27,30,pre_commitment,0,1,0,1,0,0,0,1,0
135,9,03:30:00,0,3,4,4,0,3,3,4,5,4,5,4,5,4,4,5,4,2,2,3,3,2,2,3,4,4,3,3,4,3,2,4,4,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
136,9,03:35:00,0,4,2,1,2,2,2,2,6,2,6,5,5,6,5,6,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,47,8,29,pre_commitment,0,0,1,1,0,0,0,1,0
137,9,03:37:00,0,3,3,4,2,2,4,3,6,4,6,4,5,5,4,5,2,3,2,3,2,2,2,3,3,3,2,2,4,3,1,2,2,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
138,9,03:38:00,0,2,3,4,0,1,4,2,7,5,7,4,5,6,2,4,3,3,2,3,3,3,3,1,4,3,3,3,4,1,2,3,3,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
141,9,03:44:00,0,5,2,5,0,2,2,6,6,2,6,6,5,2,6,6,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
142,9,03:47:00,1,4,4,3,1,6,5,5,2,5,2,4,5,2,5,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,47,4,29,pre_commitment,0,0,1,1,0,0,0,1,0
143,9,03:51:00,1,5,2,1,2,6,2,5,2,5,2,7,5,4,4,2,4,4,4,4,3,4,5,4,5,4,4,5,4,4,4,4,5,5,5,47,8,31,pre_commitment,0,0,1,1,0,0,0,1,0
144,9,03:55:00,0,5,5,4,2,3,1,5,2,7,6,7,5,1,6,1,1,1,1,1,1,1,1,1,4,3,1,1,4,1,2,2,1,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
145,9,03:56:00,0,4,2,4,0,2,2,3,6,3,6,6,5,5,5,6,2,4,2,2,2,1,2,1,2,2,1,2,4,2,2,1,1,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
146,9,04:00:00,0,4,1,1,2,4,4,3,4,4,4,4,5,4,4,4,4,3,4,4,4,3,3,4,4,3,3,4,4,2,3,3,3,10,20,24,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
147,9,04:09:00,0,3,2,2,0,6,1,5,2,5,2,4,5,2,6,2,3,4,2,3,3,4,3,2,2,3,4,3,4,2,2,2,3,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
148,9,04:11:00,1,5,4,4,1,6,1,6,1,6,4,7,5,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,10,100,24,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
150,9,04:20:00,1,6,5,1,2,7,2,4,5,1,2,6,5,4,6,6,3,4,3,3,3,4,3,2,3,3,3,3,4,3,3,4,3,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
151,9,04:23:00,1,1,2,3,0,6,1,5,5,4,2,4,5,2,5,4,1,2,1,1,1,1,1,3,2,4,2,2,4,2,1,2,1,5,547,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
152,9,04:23:00,0,3,2,4,0,5,3,4,4,5,4,4,5,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
153,9,04:24:00,0,3,6,1,0,4,1,5,5,5,6,4,5,6,6,6,1,2,2,3,2,3,2,2,1,2,1,2,4,2,2,2,3,10,5,47,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
154,9,04:29:00,0,5,2,4,0,1,2,4,7,4,6,4,5,2,4,6,2,3,3,3,2,2,4,3,3,3,2,4,4,3,3,2,3,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
155,9,04:31:00,0,4,2,2,0,1,2,5,6,1,7,5,5,2,5,7,2,2,1,2,2,3,2,2,4,4,3,3,4,1,2,3,2,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
157,9,04:40:00,0,5,2,1,0,4,4,4,4,4,5,5,5,4,4,4,3,3,2,3,3,3,3,2,3,3,2,2,4,2,2,3,3,10,5,24,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
158,9,04:43:00,0,3,7,2,0,2,5,3,6,5,6,4,5,4,5,5,2,2,3,2,4,2,2,3,5,4,4,4,4,3,2,5,2,10,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
159,9,04:46:00,1,2,6,1,2,1,3,3,7,2,4,3,5,4,2,4,2,2,3,3,3,3,3,2,4,3,3,3,4,2,2,3,2,10,5,24,27,15,pre_commitment,0,0,0,0,0,0,0,1,0
160,9,04:50:00,0,5,4,4,0,2,2,4,3,6,5,5,5,4,5,3,1,3,1,3,3,1,4,1,3,3,3,3,4,1,2,5,4,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
161,9,05:01:00,1,3,0,4,2,2,3,3,6,4,3,4,5,4,2,5,4,3,2,4,4,3,3,1,4,4,3,2,4,2,3,3,3,10,500,24,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
162,9,05:03:00,1,3,3,3,2,1,2,3,6,4,7,6,5,5,4,4,2,5,3,5,3,1,3,4,2,5,2,3,4,2,3,5,3,10,5,47,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
163,9,05:05:00,0,4,2,2,0,5,2,5,5,6,3,5,5,3,3,2,4,4,3,4,4,3,3,3,3,4,4,3,4,3,3,4,5,10,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
164,9,05:13:00,0,4,3,1,2,3,2,4,5,2,4,5,5,3,4,6,1,3,2,3,3,2,3,3,3,3,3,3,4,3,3,3,4,10,5,48,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
165,9,05:15:00,0,2,2,1,0,2,5,4,6,5,5,5,5,6,5,2,3,4,5,4,3,2,4,5,4,4,4,4,4,5,4,4,4,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
166,9,05:16:00,1,3,2,1,0,2,2,2,6,4,3,4,5,6,6,5,1,1,1,1,1,1,1,1,1,3,1,1,4,1,1,3,1,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
167,9,05:17:00,1,5,2,4,2,4,2,5,3,1,6,5,5,4,6,7,2,3,2,3,2,2,3,3,4,2,2,3,4,3,2,3,4,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
168,9,05:22:00,0,3,2,4,2,4,2,4,4,4,4,4,5,3,5,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
169,9,05:25:00,0,2,4,4,2,2,1,6,6,5,6,6,5,2,6,3,1,1,1,2,2,3,1,1,1,4,4,1,4,2,4,5,1,10,25,7,7,16,pre_commitment,0,0,1,1,0,0,0,1,0
170,9,05:36:00,0,3,2,4,0,2,3,4,6,5,6,6,5,6,4,2,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,5,5,47,27,31,pre_commitment,0,0,0,0,0,0,0,1,0
171,9,05:36:00,1,3,5,4,2,3,2,3,2,2,4,5,5,3,6,4,2,3,3,3,2,2,3,2,2,2,2,2,4,3,3,2,2,5,100,24,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
172,9,05:37:00,0,4,6,4,0,1,4,1,5,4,4,1,5,7,4,5,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
173,9,05:49:00,0,3,4,1,0,4,1,5,2,4,5,5,5,4,5,6,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,5,47,27,29,pre_commitment,0,1,0,1,0,0,0,1,0
174,9,05:53:00,1,4,4,1,0,3,1,5,4,3,5,5,5,4,4,5,3,3,1,3,3,3,3,2,4,3,3,3,4,3,3,4,3,10,5,12,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
175,9,05:59:00,0,3,2,4,2,1,1,1,7,1,7,7,5,5,1,7,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
176,9,06:06:00,0,6,4,1,2,4,2,4,3,5,3,4,5,4,5,3,2,2,3,4,3,2,3,4,3,3,3,3,4,3,1,2,4,10,100,24,27,30,pre_commitment,0,0,0,0,0,0,0,1,0
177,9,06:15:00,0,3,6,4,0,3,6,6,5,7,6,6,5,5,5,2,1,1,1,1,1,1,1,1,2,2,1,1,4,1,1,2,1,5,5,16,27,32,pre_commitment,0,0,0,0,0,0,0,1,0
178,9,06:23:00,1,3,5,4,0,3,2,4,6,5,6,5,5,4,5,7,4,2,4,4,4,3,2,4,3,2,4,3,4,2,5,3,4,5,5,48,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
179,9,06:24:00,0,4,2,1,2,5,3,3,4,4,4,5,5,3,4,4,3,3,3,2,3,3,1,4,3,4,4,4,3,3,3,3,3,10,500,24,5,30,pre_commitment,0,1,1,1,0,0,0,1,0
180,9,06:26:00,1,5,2,3,2,4,4,6,4,6,2,4,5,2,6,2,1,2,1,2,2,1,1,2,3,2,1,1,4,3,1,2,2,10,100,24,27,15,pre_commitment,0,0,0,0,0,0,0,1,0
182,9,06:46:00,1,4,3,5,2,6,2,3,6,2,1,3,5,6,3,3,1,4,1,3,1,1,2,2,5,4,2,4,4,1,2,4,3,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
183,9,07:00:00,0,5,2,4,2,2,2,5,5,4,6,5,5,3,5,4,1,2,2,2,1,1,2,3,3,4,2,2,2,2,2,2,3,10,100,24,27,29,pre_commitment,0,1,0,1,0,0,0,1,0
184,9,07:12:00,0,5,6,3,0,3,2,3,5,5,5,5,3,3,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,200,20,24,27,29,pre_commitment,1,1,0,1,0,0,0,1,0
187,9,09:03:00,0,2,2,4,0,5,3,2,3,4,3,2,5,6,4,6,2,2,1,3,2,2,2,1,3,3,3,2,4,1,3,2,3,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
188,9,12:48:00,1,4,3,1,2,3,3,3,5,3,5,4,5,5,3,6,1,2,2,2,2,1,1,2,2,3,1,2,4,2,3,3,2,5,5,47,27,29,pre_commitment,0,0,0,0,0,0,0,1,0
190,9,29:24:00,0,3,4,2,2,5,4,4,5,4,4,4,5,4,4,6,1,3,1,5,2,1,4,1,2,5,3,5,4,1,2,5,5,5,5,47,4,29,pre_commitment,0,0,1,1,0,0,0,1,0
1,9,00:44:00,0,3,4,4,0,6,5,2,5,5,3,4,5,2,5,6,3,2,3,3,3,2,3,3,4,4,2,2,4,3,3,3,3,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
2,9,00:44:00,1,4,2,2,2,3,6,6,5,3,2,7,5,3,4,4,2,2,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
3,9,00:44:00,0,3,3,1,0,6,3,4,4,7,4,4,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,47,6,29,using_llm,0,1,1,1,0,0,0,0,1
4,9,00:45:00,1,4,5,4,2,3,3,4,1,3,3,4,5,1,4,3,2,2,2,2,2,2,2,1,2,4,2,2,4,2,3,2,2,10,500,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
5,9,00:45:00,0,2,2,1,0,1,7,1,4,4,7,1,5,7,4,7,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,10,500,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
6,9,00:45:00,1,4,2,4,2,2,3,1,7,2,3,4,5,6,2,6,2,3,2,2,3,2,2,4,2,4,3,4,4,4,4,5,3,10,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
7,9,00:45:00,0,1,4,1,2,2,2,3,1,3,7,2,5,6,2,2,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,10,5,47,27,30,using_llm,0,0,0,0,0,0,0,0,1
8,9,00:46:00,0,4,2,1,0,6,1,6,3,5,4,5,5,1,6,4,1,3,3,2,2,2,2,4,4,2,2,2,4,2,2,3,3,10,5,47,6,29,using_llm,0,0,1,1,0,0,0,0,1
9,9,00:46:00,0,3,4,4,0,2,1,4,5,5,6,5,5,2,7,3,1,4,4,4,1,1,2,4,1,4,2,4,2,1,2,3,4,5,5,47,27,29,using_llm,0,1,0,1,0,0,0,0,1
10,9,00:46:00,1,1,4,4,0,1,1,6,7,4,7,5,5,5,4,4,3,2,3,2,1,2,2,1,2,1,2,2,4,1,2,3,1,5,5,47,5,29,using_llm,0,0,1,1,0,0,0,0,1
11,9,00:46:00,1,4,4,3,0,1,4,5,7,3,4,4,5,2,3,5,2,3,1,3,2,2,2,2,4,4,4,3,4,2,4,4,3,10,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
12,9,00:47:00,1,3,7,4,0,4,4,4,7,2,4,5,5,2,4,2,1,1,3,1,1,1,1,3,2,1,1,1,4,1,1,1,1,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
13,9,00:47:00,0,3,2,1,0,4,2,5,4,4,3,5,5,2,5,4,3,3,3,3,3,3,3,2,3,3,3,3,4,2,3,3,3,10,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
14,9,00:47:00,0,3,2,4,0,4,4,4,4,4,4,4,5,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
15,9,00:47:00,0,3,3,2,0,5,2,4,2,3,3,5,5,4,5,4,1,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,2,10,5,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
16,9,00:48:00,1,3,2,0,2,1,1,1,2,1,7,6,5,6,2,7,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,10,50,5,3,15,using_llm,0,0,1,1,0,0,0,0,1
17,9,00:48:00,0,5,3,4,0,4,2,5,3,2,5,6,5,3,6,4,1,3,1,3,1,1,1,2,3,2,2,2,4,1,1,2,3,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
18,9,00:49:00,1,3,3,4,0,3,5,5,5,6,6,6,5,3,5,5,3,3,3,4,3,3,3,3,4,4,3,3,4,4,4,4,4,5,10,96,11,30,using_llm,0,0,1,1,0,0,0,0,1
19,9,00:49:00,0,4,4,5,0,2,4,5,4,2,4,4,5,3,4,6,2,3,3,3,3,2,2,3,3,3,2,2,4,3,2,3,3,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
20,9,00:49:00,0,4,4,4,0,6,3,4,3,4,2,4,5,3,6,4,1,1,1,1,1,1,1,1,2,1,1,2,4,1,1,2,1,5,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
22,9,00:49:00,0,4,3,4,2,6,2,6,2,4,3,6,5,2,6,4,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,5,10,5,23,27,29,using_llm,0,0,0,0,0,0,0,0,1
23,9,00:49:00,0,4,4,4,2,3,4,4,3,4,4,2,5,4,3,4,2,3,3,3,2,3,3,3,3,3,2,3,3,3,2,2,3,10,100,47,4,15,using_llm,0,1,1,1,0,0,0,0,1
24,9,00:49:00,0,4,3,5,2,3,2,1,1,5,4,2,5,6,4,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,49,27,29,using_llm,0,0,0,0,0,0,0,0,1
25,9,00:49:00,1,1,2,4,0,4,2,6,2,2,5,5,5,2,6,2,3,4,4,4,3,3,4,3,4,3,4,3,4,4,3,3,3,10,5,24,27,30,using_llm,0,0,0,0,0,0,0,0,1
26,9,00:50:00,1,4,3,4,0,2,2,4,3,5,5,4,5,4,5,4,2,2,3,2,2,2,2,3,3,2,2,2,4,2,2,2,2,10,5,47,27,29,using_llm,0,0,0,0,0,0,0,0,1
27,9,00:50:00,0,4,7,4,0,2,2,5,5,2,6,3,5,2,6,5,1,1,1,2,1,1,1,1,1,5,1,1,4,1,1,1,1,5,5,24,27,29,using_llm,0,0,0,0,0,0,0,0,1
28,9,00:50:00,1,2,2,0,2,2,3,2,6,3,5,3,5,5,3,5,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,10,5,24,27,31,using_llm,0,0,0,0,0,0,0,0,1
